audio_path,sesion,segment_index,placa,electrodo,corriente,true_plate,true_electrode,true_current,pred_plate,pred_electrode,pred_current
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,4,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_12mm,E7018,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,5,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,6,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,7,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,8,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_6mm,E6010,AC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,9,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,10,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,11,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,12,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,13,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,14,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,15,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,16,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,17,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,18,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,19,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,20,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,21,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,22,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,23,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_6mm,E6013,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,24,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,25,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,26,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,27,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,28,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,29,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,30,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,31,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,32,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,240802-111400_Audio,33,Placa_3mm,E6010,DC,Placa_3mm,E6010,DC,Placa_6mm,E6011,DC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,0,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,1,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,2,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,3,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,4,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,5,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,6,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_12mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,7,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,8,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,9,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,10,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,11,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,12,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,13,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,14,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,15,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,16,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,17,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,18,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,19,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_6mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,20,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,21,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,22,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,240812-130116_Audio,23,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,0,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,1,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,2,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,3,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,4,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,5,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,6,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,7,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,8,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,9,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,10,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,11,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,12,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,13,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,14,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,15,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,16,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,17,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,18,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,19,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,20,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,21,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,22,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,23,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,24,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,25,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,26,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,27,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,28,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,29,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,30,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,31,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,32,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,33,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,34,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,35,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,240812-131731_Audio,36,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,240802-133513_Audio,0,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,240802-133513_Audio,1,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,0,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,1,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,2,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,3,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,4,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,5,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,6,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,7,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,8,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,9,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,10,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,11,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,12,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,13,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,14,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,15,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,16,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,17,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,18,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,240802-135929_Audio,19,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,0,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,1,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,2,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,3,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,4,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,5,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,6,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,7,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,8,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,9,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,10,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,11,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,12,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,13,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,14,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,15,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,16,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,17,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,18,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,240802-142045_Audio,19,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC,Placa_3mm,E6011,DC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,0,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,1,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,2,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,3,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,4,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,5,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,6,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
