Audio Path,Segment Index,Plate Thickness,Electrode,Type of Current
audio/Placa_3mm/E6013/DC/240819-124041_Audio/240819-124041_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124041_Audio/240819-124041_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124213_Audio/240819-124213_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124508_Audio/240819-124508_6013-2.wav,16,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124648_Audio/240819-124648_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125705_Audio/240819-125705_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,16,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,17,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,18,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130420_Audio/240819-130420_6013-2.wav,19,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-130621_Audio/240819-130621_6013-2.wav,16,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,16,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131031_Audio/240819-131031_6013-2.wav,17,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,14,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131304_Audio/240819-131304_6013-2.wav,15,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,0,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,1,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,2,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,3,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,4,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,5,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,6,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,7,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,8,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,9,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,10,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,11,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,12,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131621_Audio/240819-131621_6013-2.wav,13,Placa_3mm,E6013,DC
audio/Placa_3mm/E7018/DC/240826-110621_Audio/240826-110621_6013-2.wav,0,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,0,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,1,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,2,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,3,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,4,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,5,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,6,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,7,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,8,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,9,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,10,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,11,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,12,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,13,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,14,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,15,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,16,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,17,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-112738_Audio/240826-112738_6013-2.wav,18,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,0,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,1,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,2,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,3,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,4,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,5,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,6,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,7,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,8,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,9,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,10,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,11,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,12,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,13,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,14,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,15,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,16,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,17,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,18,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113521_Audio/240826-113521_6013-2.wav,19,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-113826_Audio/240826-113826_6013-2.wav,0,Placa_3mm,E7018,DC
